Date,Time,Site,Unit ID,User ID,F,DO %,DO mg/L,C-uS/cm,SAL-PSU,pH,ORP mV,Chl RFU,PE RFU
1/4/25,01:15:21AM,MiniOcean,,,75.7,-55.3,-3.85,48684,32.3,8.01,238.3,0.66,-1.7
1/4/25,01:30:21AM,MiniOcean,,,75.7,-61.5,-4.28,48690,32.3,8.01,238,0.98,-1.55
1/4/25,01:45:21AM,MiniOcean,,,75.7,-71.4,-4.98,48685,32.3,8.01,238,1.14,-0.05
1/4/25,02:00:21AM,MiniOcean,,,75.7,-66.3,-4.62,48679,32.3,8.01,237.5,0.67,-1.79
1/4/25,02:15:21AM,MiniOcean,,,75.7,-71.8,-5,48687,32.3,8.01,237.2,0.72,-0.66
1/4/25,02:30:21AM,MiniOcean,,,75.7,-75.3,-5.25,48676,32.29,8.01,237.6,0.63,-1.55
1/4/25,02:45:21AM,MiniOcean,,,75.7,-87.9,-6.13,48666,32.29,8.01,238.1,0.73,-0.12
1/4/25,03:00:21AM,MiniOcean,,,75.6,-99.4,-6.93,48661,32.29,8.01,238,0.64,-1.72
1/4/25,03:15:21AM,MiniOcean,,,75.7,-86.3,-6.01,48671,32.29,8.01,236.8,0.78,-1.37
1/4/25,03:30:21AM,MiniOcean,,,75.6,-89,-6.2,48646,32.29,8.01,236.4,0.67,-1.46
1/4/25,03:45:21AM,MiniOcean,,,75.6,-89.7,-6.25,48643,32.28,8.01,236.9,0.93,-0.13
1/4/25,04:00:21AM,MiniOcean,,,75.6,-92.8,-6.47,48633,32.29,8.01,237.7,0.75,3.52
1/4/25,04:15:21AM,MiniOcean,,,75.6,-96.4,-6.72,48647,32.3,8,237.9,0.65,-1.8
1/4/25,04:30:21AM,MiniOcean,,,75.6,-110.8,-7.72,48643,32.3,8,237.7,0.69,-1.53
1/4/25,04:45:21AM,MiniOcean,,,75.7,-289,-20.13,48649,32.26,8,186,0.71,-1.39
1/4/25,05:00:20AM,MiniOcean,,,75.7,-46.8,-3.26,48683,32.27,8.01,210.6,0.69,-1.69
1/4/25,05:15:20AM,MiniOcean,,,75.6,151.5,10.56,48638,32.3,8.01,218.9,0.71,-1.76
1/4/25,05:30:20AM,MiniOcean,,,75.4,194.7,13.59,48558,32.3,8.01,224,0.71,-1.12
1/4/25,05:45:20AM,MiniOcean,,,75.3,279.3,19.52,48500,32.31,8.01,227.7,0.78,-1.56
1/4/25,06:00:20AM,MiniOcean,,,75.2,280.5,19.62,48454,32.31,8.02,228.8,1.83,1.22
1/4/25,06:15:20AM,MiniOcean,,,75.2,277.5,19.43,48419,32.31,8.02,231.5,1.32,2.44
1/4/25,06:30:20AM,MiniOcean,,,75.1,218.4,15.3,48384,32.31,8.02,232.6,0.74,-0.88
1/4/25,06:45:20AM,MiniOcean,,,75,207.7,14.56,48351,32.31,8.02,234.9,2.76,9.95
1/4/25,07:00:20AM,MiniOcean,,,75,221.7,15.54,48329,32.31,8.02,236.6,1.34,5.17
1/4/25,07:15:20AM,MiniOcean,,,74.9,226.1,15.86,48303,32.31,8.02,238,1.45,13.05
1/4/25,07:30:20AM,MiniOcean,,,74.9,235.4,16.51,48291,32.3,8.02,239.1,1.11,-1.09
1/4/25,07:45:20AM,MiniOcean,,,74.9,265.6,18.64,48269,32.31,8.03,240,1.74,1.48
1/4/25,08:00:20AM,MiniOcean,,,74.8,266.7,18.72,48251,32.31,8.03,240.5,0.92,-0.69
1/4/25,08:15:20AM,MiniOcean,,,74.8,398.4,27.97,48253,32.31,8.03,241.2,1.22,1.59
1/4/25,08:30:20AM,MiniOcean,,,74.9,546.4,38.35,48269,32.31,8.04,242.2,0.98,-0.35
1/4/25,08:45:20AM,MiniOcean,,,74.9,703,49.31,48303,32.32,8.06,243.1,0.8,-0.94
1/4/25,09:00:20AM,MiniOcean,,,75,747.3,52.38,48348,32.31,8.08,242.6,0.85,-0.66
1/4/25,09:15:20AM,MiniOcean,,,75.2,856.3,59.93,48428,32.31,8.09,243.1,0.87,-0.2
1/4/25,09:30:20AM,MiniOcean,,,75.3,941.4,65.81,48497,32.31,8.11,243.8,0.87,-0.49
1/4/25,09:45:20AM,MiniOcean,,,75.5,979.7,68.37,48588,32.31,8.13,244.4,0.84,-0.75
1/4/25,10:00:19AM,MiniOcean,,,75.6,1059.7,73.86,48674,32.32,8.14,243.7,0.82,-0.65
1/4/25,10:15:19AM,MiniOcean,,,75.8,1157.6,80.53,48756,32.31,8.16,243.7,0.95,-0.17
1/4/25,10:30:19AM,MiniOcean,,,75.9,1243.1,86.4,48832,32.33,8.17,243.5,0.95,0.18
1/4/25,10:45:19AM,MiniOcean,,,76.1,1328.5,92.19,48902,32.31,8.19,242.8,1.2,-0.21
1/4/25,11:00:19AM,MiniOcean,,,76.2,1422.6,98.63,48953,32.3,8.2,243.1,1.08,-0.24
1/4/25,11:15:19AM,MiniOcean,,,76.2,1492,103.36,49000,32.31,8.22,242.9,2.84,5.12
1/4/25,11:30:19AM,MiniOcean,,,76.3,1527.8,105.76,49051,32.32,8.21,242.5,1.03,0.2
1/4/25,11:45:19AM,MiniOcean,,,76.3,1540.1,106.58,49072,32.32,8.23,242.3,1.1,0.33
1/4/25,12:00:19PM,MiniOcean,,,76.3,1565.6,108.34,49074,32.32,8.24,242.1,1.11,0.93
1/4/25,12:15:19PM,MiniOcean,,,76.3,1601.3,110.86,49062,32.33,8.24,242.6,1.23,1.42
1/4/25,12:30:19PM,MiniOcean,,,76.3,1612.4,111.66,49045,32.33,8.25,243.4,3.31,4.66
1/4/25,12:45:19PM,MiniOcean,,,76.2,1599.7,110.86,48993,32.33,8.25,243.2,1.88,1.41
1/4/25,01:00:19PM,MiniOcean,,,76.1,1589,110.18,48954,32.32,8.26,243.5,2.27,2.03
1/4/25,01:15:19PM,MiniOcean,,,76.1,1560.7,108.29,48922,32.32,8.25,244.3,2.01,2.29
1/4/25,01:30:19PM,MiniOcean,,,76,1514.1,105.14,48871,32.31,8.25,245.4,2.04,2.59
1/4/25,01:45:19PM,MiniOcean,,,75.9,1464.4,101.77,48821,32.31,8.25,244.3,2.15,5.45
1/4/25,02:00:19PM,MiniOcean,,,75.8,1427.4,99.26,48779,32.3,8.24,243.8,2.15,5.5
1/4/25,02:15:19PM,MiniOcean,,,75.8,1382,96.13,48750,32.29,8.24,244.7,2.1,4.67
1/4/25,02:30:19PM,MiniOcean,,,75.8,1323.6,92.08,48718,32.26,8.23,246.1,2.11,6.91
1/4/25,02:45:19PM,MiniOcean,,,75.8,1250.9,87.07,48686,32.26,8.22,246.9,2.05,4.48
1/4/25,03:00:18PM,MiniOcean,,,75.7,1183.7,82.43,48657,32.26,8.2,247.2,2.21,5.37
1/4/25,03:15:18PM,MiniOcean,,,75.6,1107.1,77.15,48619,32.26,8.19,245.4,2.11,5.41
1/4/25,03:30:18PM,MiniOcean,,,75.6,1034,72.09,48584,32.25,8.18,246.7,2.12,3.96
1/4/25,03:45:18PM,MiniOcean,,,75.6,945.3,65.93,48566,32.25,8.17,247.5,2.77,5.21
1/4/25,04:00:18PM,MiniOcean,,,75.5,888.4,61.97,48547,32.25,8.15,248.2,2.22,4.63
1/4/25,04:15:18PM,MiniOcean,,,75.5,837,58.41,48538,32.26,8.15,248.8,2.06,4.39
1/4/25,04:30:18PM,MiniOcean,,,75.5,818.7,57.13,48531,32.26,8.14,249.3,2.19,4.84
1/4/25,04:45:18PM,MiniOcean,,,75.5,757.7,52.87,48536,32.25,8.13,250,2.06,3.84
1/4/25,05:00:18PM,MiniOcean,,,75.5,704.7,49.17,48538,32.25,8.12,250.1,2.03,3.87
1/4/25,05:15:18PM,MiniOcean,,,75.7,650.6,45.34,48599,32.24,8.11,250.5,2.01,3.34
1/4/25,05:30:18PM,MiniOcean,,,75.8,615.8,42.86,48670,32.25,8.1,250.6,1.97,2.22
1/4/25,05:45:18PM,MiniOcean,,,75.9,573.4,39.87,48719,32.24,8.1,250.2,1.72,1.15
1/4/25,06:00:18PM,MiniOcean,,,75.9,533.8,37.1,48755,32.24,8.09,249.1,1.77,1.41
1/4/25,06:15:18PM,MiniOcean,,,76,499.6,34.7,48780,32.25,8.08,248.3,2.05,4.63
1/4/25,06:30:18PM,MiniOcean,,,76,464.3,32.25,48797,32.26,8.08,248.9,1.61,0.91
1/4/25,06:45:18PM,MiniOcean,,,75.9,417.3,29,48781,32.27,8.07,247.9,2.59,4.8
1/4/25,07:00:18PM,MiniOcean,,,75.9,337.7,23.48,48752,32.27,8.07,248.5,1.34,2.59
1/4/25,07:15:18PM,MiniOcean,,,75.8,245.9,17.1,48721,32.26,8.06,248.6,1.19,4.15
1/4/25,07:30:18PM,MiniOcean,,,75.8,185,12.87,48710,32.26,8.05,248.5,1.31,2.1
1/4/25,07:45:18PM,MiniOcean,,,75.7,133.7,9.31,48656,32.26,8.05,248.1,1.51,6.3
1/4/25,08:00:17PM,MiniOcean,,,75.7,101,7.04,48635,32.26,8.04,248.1,1.25,2.12
1/4/25,08:15:17PM,MiniOcean,,,75.6,44.9,3.13,48631,32.27,8.04,247.2,1.11,0.66
1/4/25,08:30:17PM,MiniOcean,,,75.6,-15,-1.05,48602,32.26,8.03,246.9,1.07,4.33
1/4/25,08:45:17PM,MiniOcean,,,75.6,-33.6,-2.34,48622,32.28,8.04,247.7,1.03,1.61
1/4/25,09:00:17PM,MiniOcean,,,75.6,-42.9,-2.99,48588,32.28,8.03,247.9,0.83,0.06
1/4/25,09:15:17PM,MiniOcean,,,75.5,-45.6,-3.18,48592,32.28,8.03,248.1,0.86,0.23
1/4/25,09:30:17PM,MiniOcean,,,75.6,-99.5,-6.94,48580,32.26,8.03,248.5,1.19,1.49
1/4/25,09:45:17PM,MiniOcean,,,75.5,-158.8,-11.08,48576,32.29,8.03,248.7,0.99,0.59
1/4/25,10:00:17PM,MiniOcean,,,75.5,-135.3,-9.45,48553,32.28,8.02,248.2,0.97,-0.22
1/4/25,10:15:17PM,MiniOcean,,,75.4,-115.6,-8.07,48540,32.28,8.03,248.1,0.93,0.14
1/4/25,10:30:17PM,MiniOcean,,,75.4,-168.1,-11.74,48533,32.29,8.02,248.3,0.98,4.89
1/4/25,10:45:17PM,MiniOcean,,,75.4,-115.7,-8.08,48512,32.28,8.02,248.4,0.68,-0.1
1/4/25,11:00:17PM,MiniOcean,,,75.4,-120.2,-8.39,48522,32.29,8.02,248.7,0.93,1.66
1/4/25,11:15:17PM,MiniOcean,,,75.4,-131.4,-9.18,48497,32.28,8.02,249.1,0.82,-0.44
1/4/25,11:30:17PM,MiniOcean,,,75.4,-148.2,-10.36,48490,32.28,8.02,249.2,0.78,-0.16
1/4/25,11:45:17PM,MiniOcean,,,75.3,-101.7,-7.11,48479,32.28,8.02,249.5,0.74,-1.5
1/5/25,00:00:17AM,MiniOcean,,,75.3,-113.1,-7.91,48480,32.29,8.02,247.8,0.73,-0.69
1/5/25,00:15:17AM,MiniOcean,,,75.3,-96.2,-6.72,48466,32.29,8.02,248.5,0.77,-1.21
1/5/25,00:30:17AM,MiniOcean,,,75.3,-141.2,-9.87,48468,32.28,8.02,249,0.58,-0.94
1/5/25,00:45:16AM,MiniOcean,,,75.3,-81.3,-5.69,48451,32.28,8.02,249.3,0.81,-1.24
1/5/25,01:00:16AM,MiniOcean,,,75.3,-130.1,-9.1,48441,32.28,8.01,249.2,0.82,-1.05
1/5/25,01:15:16AM,MiniOcean,,,75.3,-154.9,-10.84,48445,32.29,8.01,249.7,0.84,-1.14
1/5/25,01:30:16AM,MiniOcean,,,75.3,-101,-7.07,48443,32.28,8.01,250.3,0.97,-0.54
1/5/25,01:45:16AM,MiniOcean,,,75.2,-118.7,-8.31,48437,32.29,8.01,250.5,0.7,-1.8
1/5/25,02:00:16AM,MiniOcean,,,75.2,-125.7,-8.8,48421,32.29,7.99,250.8,0.65,-1.73
1/5/25,02:15:16AM,MiniOcean,,,75.2,-128.9,-9.02,48431,32.29,8.01,250.6,0.76,-0.78
1/5/25,02:30:16AM,MiniOcean,,,75.2,-149.9,-10.48,48412,32.28,8.01,250.4,0.71,-1.6
1/5/25,02:45:16AM,MiniOcean,,,75.2,-152.7,-10.68,48420,32.28,8.01,250.4,0.84,-1.12
1/5/25,03:00:16AM,MiniOcean,,,75.2,-127.4,-8.92,48412,32.29,8.01,250.6,0.6,-2
1/5/25,03:15:16AM,MiniOcean,,,75.2,-134.7,-9.42,48409,32.29,8.01,251,0.69,-1.86
1/5/25,03:30:16AM,MiniOcean,,,75.2,-123.6,-8.65,48412,32.29,8.01,250.9,0.85,-1.06
1/5/25,03:45:16AM,MiniOcean,,,75.2,-164.8,-11.53,48405,32.29,8,250.9,0.75,-1.76
1/5/25,04:00:16AM,MiniOcean,,,75.2,-127.5,-8.92,48404,32.29,8,251.3,0.68,-1.49
1/5/25,04:15:16AM,MiniOcean,,,75.2,-142.2,-9.95,48390,32.29,8,251.6,0.67,-1.03
1/5/25,04:30:16AM,MiniOcean,,,75.1,-133.7,-9.36,48380,32.28,8.01,251.7,0.96,0.03
1/5/25,04:45:16AM,MiniOcean,,,75.1,-135.9,-9.52,48379,32.29,8,251.8,0.7,-0.44
1/5/25,05:00:16AM,MiniOcean,,,75.1,-138.6,-9.7,48399,32.3,8,252.4,0.81,-1.55
1/5/25,05:15:16AM,MiniOcean,,,75,-213.9,-15,48295,32.28,8,252.2,0.95,-0.99
1/5/25,05:30:16AM,MiniOcean,,,74.8,-279.6,-19.64,48192,32.29,8,251.9,0.75,-1.63
1/5/25,05:45:15AM,MiniOcean,,,74.6,-363.3,-25.57,48101,32.3,8,252.5,1.04,-0.43
1/5/25,06:00:15AM,MiniOcean,,,74.5,-113.3,-7.98,48066,32.29,8,247.8,0.77,-1.83
1/5/25,06:15:15AM,MiniOcean,,,74.5,-53.8,-3.79,48066,32.29,8.01,247.8,0.77,-1.59
1/5/25,06:30:15AM,MiniOcean,,,74.5,-15.9,-1.12,48053,32.3,8.01,248.8,0.72,-1.74
1/5/25,06:45:15AM,MiniOcean,,,74.5,19.9,1.4,48044,32.3,8.01,249.9,0.97,-0.33
1/5/25,07:00:15AM,MiniOcean,,,74.5,52.4,3.69,48032,32.3,8.02,251.6,0.84,-1.36
1/5/25,07:15:15AM,MiniOcean,,,74.4,82.4,5.81,48018,32.3,8.02,252.9,0.87,-1.51
1/5/25,07:30:15AM,MiniOcean,,,74.4,107.9,7.61,48016,32.3,8.02,252.7,0.87,-1.81
1/5/25,07:45:15AM,MiniOcean,,,74.4,124.8,8.8,48006,32.3,8.02,253.4,1.18,3.58
1/5/25,08:00:15AM,MiniOcean,,,74.4,158.8,11.2,48000,32.3,8.02,253.7,3.47,10.38
1/5/25,08:15:15AM,MiniOcean,,,74.4,218.7,15.42,48015,32.31,8.03,252.6,0.95,-1.16
1/5/25,08:30:15AM,MiniOcean,,,74.4,309.2,21.79,48027,32.31,8.04,252.6,1.08,-1.17
1/5/25,08:45:15AM,MiniOcean,,,74.5,413.2,29.12,48056,32.31,8.05,253.3,1.01,-1.05
1/5/25,09:00:15AM,MiniOcean,,,74.6,520.9,36.67,48101,32.31,8.07,253.4,1,-1.27
1/5/25,09:15:15AM,MiniOcean,,,74.7,641.1,45.08,48160,32.31,8.08,253.8,1.06,-1.19
1/5/25,09:30:15AM,MiniOcean,,,74.8,773.4,54.3,48245,32.3,8.1,253.6,1.01,-1.48
1/5/25,09:45:15AM,MiniOcean,,,75,892.3,62.54,48332,32.3,8.12,253.6,1.08,-1.33
1/5/25,10:00:15AM,MiniOcean,,,75.2,1006.9,70.45,48439,32.3,8.13,252.9,1.04,-1.15
1/5/25,10:15:15AM,MiniOcean,,,75.4,1109,77.44,48544,32.3,8.15,252.7,1.19,-0.2
1/5/25,10:30:14AM,MiniOcean,,,75.6,1201.8,83.76,48651,32.3,8.17,252.6,1.31,0.09
1/5/25,10:45:14AM,MiniOcean,,,75.8,1285.6,89.45,48747,32.3,8.18,251.6,1.33,0
1/5/25,11:00:14AM,MiniOcean,,,75.9,1362.3,94.65,48830,32.3,8.19,251.4,1.25,0.01
1/5/25,11:15:14AM,MiniOcean,,,76.1,1448.7,100.5,48914,32.3,8.21,250.9,1.32,0.83
1/5/25,11:30:14AM,MiniOcean,,,76.2,1506.4,104.42,48964,32.3,8.22,249.7,1.4,1.74
1/5/25,11:45:14AM,MiniOcean,,,76.2,1520.5,105.35,48989,32.3,8.22,249.6,1.45,2.65
1/5/25,12:00:14PM,MiniOcean,,,76.2,1529,105.92,48999,32.3,8.23,249,1.56,4.06
1/5/25,12:15:14PM,MiniOcean,,,76.3,1574.2,109.01,49003,32.29,8.24,248.7,1.54,3.77
1/5/25,12:30:14PM,MiniOcean,,,76.3,1600.2,110.82,48997,32.28,8.24,250.1,1.56,1.97
1/5/25,12:45:14PM,MiniOcean,,,76.2,1598,110.72,48964,32.28,8.25,248.4,1.47,1.97
1/5/25,01:00:14PM,MiniOcean,,,76.2,1598,110.8,48924,32.28,8.25,248.2,1.67,4.06
1/5/25,01:15:14PM,MiniOcean,,,76.1,1570.7,108.97,48879,32.27,8.25,248.8,1.72,3.95
1/5/25,01:30:14PM,MiniOcean,,,76,1528.9,106.16,48832,32.27,8.25,249.9,2.03,5.02
1/5/25,01:45:14PM,MiniOcean,,,76,1497.8,104.06,48785,32.26,8.24,251.1,1.98,3.68
1/5/25,02:00:14PM,MiniOcean,,,75.9,1446.1,100.56,48739,32.26,8.24,252.4,2.73,4.87
1/5/25,02:15:14PM,MiniOcean,,,75.8,1402.8,97.6,48706,32.26,8.23,253.4,2.27,4.16
1/5/25,02:30:14PM,MiniOcean,,,75.7,1350.8,94.04,48665,32.25,8.22,254.4,2.98,5.32
1/5/25,02:45:14PM,MiniOcean,,,75.7,1292.6,90.05,48622,32.25,8.22,255.1,3.18,4.73
1/5/25,03:00:14PM,MiniOcean,,,75.6,1229.9,85.74,48582,32.25,8.21,255.6,2.82,5.8
1/5/25,03:15:14PM,MiniOcean,,,75.5,1145.2,79.9,48537,32.24,8.19,256,2.59,4.39
1/5/25,03:30:13PM,MiniOcean,,,75.5,1061.4,74.07,48530,32.25,8.18,255.8,2.16,3.95
1/5/25,03:45:13PM,MiniOcean,,,75.5,978.7,68.31,48505,32.24,8.17,255.4,2.08,3.87
1/5/25,04:00:13PM,MiniOcean,,,75.5,913.2,63.74,48498,32.23,8.16,255.4,2.29,3.88
1/5/25,04:15:13PM,MiniOcean,,,75.5,857.6,59.87,48495,32.23,8.15,295.7,2.39,3.42
1/5/25,04:30:13PM,MiniOcean,,,75.5,820.1,57.24,48508,32.24,8.14,287.9,2.68,5.16
1/5/25,04:45:13PM,MiniOcean,,,75.5,783.6,54.68,48522,32.24,8.13,274,2.37,2.75
1/5/25,05:00:13PM,MiniOcean,,,75.5,748.8,52.24,48541,32.24,8.12,268.1,2.61,2.65
1/5/25,05:15:13PM,MiniOcean,,,75.7,714.3,49.77,48590,32.23,8.12,265.2,1.94,2.15
1/5/25,05:30:13PM,MiniOcean,,,75.8,685.2,47.69,48662,32.23,8.11,262.9,1.62,1.94
1/5/25,05:45:13PM,MiniOcean,,,75.9,649.8,45.18,48722,32.23,8.1,261.1,1.56,2.75
1/5/25,06:00:13PM,MiniOcean,,,75.9,604.2,41.99,48744,32.23,8.1,260,1.43,1.11
1/5/25,06:15:13PM,MiniOcean,,,76,541.9,37.66,48754,32.24,8.09,260.2,1.3,0.36
1/5/25,06:30:13PM,MiniOcean,,,75.9,471.1,32.74,48753,32.24,8.08,260.2,1.2,-0.03
1/5/25,06:45:13PM,MiniOcean,,,75.9,389.1,27.05,48737,32.24,8.07,259.4,0.92,-0.44
1/5/25,07:00:13PM,MiniOcean,,,75.9,294.4,20.47,48732,32.25,8.06,258.7,0.86,0.04
1/5/25,07:15:13PM,MiniOcean,,,75.9,233,16.21,48711,32.24,8.06,258,1,0.31
1/5/25,07:30:13PM,MiniOcean,,,75.8,201,13.99,48706,32.26,8.05,257.5,1.09,0.91
1/5/25,07:45:13PM,MiniOcean,,,75.8,73.8,5.14,48680,32.25,8.05,257.4,1.14,0.81
1/5/25,08:00:13PM,MiniOcean,,,75.7,87.9,6.12,48665,32.26,8.04,257.1,0.86,0.33
1/5/25,08:15:13PM,MiniOcean,,,75.7,55.5,3.87,48655,32.26,8.04,256.7,0.86,0.92
1/5/25,08:30:12PM,MiniOcean,,,75.7,30.3,2.11,48622,32.26,8.04,257.2,0.94,0.57
1/5/25,08:45:12PM,MiniOcean,,,75.6,26.2,1.83,48619,32.27,8.03,257.2,0.87,-0.57
1/5/25,09:00:12PM,MiniOcean,,,75.6,-25.1,-1.75,48601,32.28,8.03,256.5,1.07,0.07
1/5/25,09:15:12PM,MiniOcean,,,75.5,-64,-4.46,48585,32.28,8.02,253.5,1.13,-0.23
1/5/25,09:30:12PM,MiniOcean,,,75.5,-27.5,-1.92,48589,32.29,8.03,255.4,1.03,0.59
1/5/25,09:45:12PM,MiniOcean,,,75.5,-47.3,-3.3,48543,32.27,8.02,256.3,1.73,-0.45
1/5/25,10:00:12PM,MiniOcean,,,75.5,-60.1,-4.2,48537,32.28,8.02,257,0.87,0.99
1/5/25,10:15:12PM,MiniOcean,,,75.4,-67.8,-4.73,48532,32.28,8.02,257.4,0.88,-1.44
1/5/25,10:30:12PM,MiniOcean,,,75.4,-72.3,-5.05,48513,32.28,8.02,257.6,0.91,-0.18
1/5/25,10:45:12PM,MiniOcean,,,75.4,-58.9,-4.11,48504,32.28,8.02,257.6,1.23,-0.43
1/5/25,11:00:12PM,MiniOcean,,,75.3,-66.7,-4.66,48497,32.29,8.02,257.5,0.92,-1.55
1/5/25,11:15:12PM,MiniOcean,,,75.3,-70.4,-4.92,48497,32.29,8.02,257.8,1.09,-0.19
1/5/25,11:30:12PM,MiniOcean,,,75.3,-99.5,-6.96,48475,32.29,8.01,258.4,1.03,1.83
1/5/25,11:45:12PM,MiniOcean,,,75.3,-58.6,-4.1,48475,32.29,8.02,258.8,0.92,-1.27
1/6/25,00:00:12AM,MiniOcean,,,75.3,-81.2,-5.68,48457,32.29,8.02,258.9,0.94,-1.1
1/6/25,00:15:12AM,MiniOcean,,,75.3,-58.4,-4.08,48453,32.29,8.02,259.3,0.87,-1.89
1/6/25,00:30:12AM,MiniOcean,,,75.3,-72.6,-5.07,48451,32.29,8.02,258.4,1.69,0.6
1/6/25,00:45:12AM,MiniOcean,,,75.2,-97.3,-6.8,48437,32.29,8.01,258.8,0.96,-2.12
1/6/25,01:00:12AM,MiniOcean,,,75.2,-95.5,-6.68,48432,32.29,8.01,259.2,1.1,-1.46
1/6/25,01:15:11AM,MiniOcean,,,75.2,-71.4,-5,48432,32.29,8.01,259.4,0.98,-1.49
1/6/25,01:30:11AM,MiniOcean,,,75.2,-78.5,-5.49,48429,32.29,8.02,259.7,0.95,-1.93
1/6/25,01:45:11AM,MiniOcean,,,75.2,-98.3,-6.88,48423,32.29,8.01,259.6,1.28,5.95
1/6/25,02:00:11AM,MiniOcean,,,75.2,-120.9,-8.46,48423,32.29,8.01,259.8,1.01,-0.99
1/6/25,02:15:11AM,MiniOcean,,,75.2,-146.5,-10.25,48421,32.29,8.01,259.8,0.82,-1.78
1/6/25,02:30:11AM,MiniOcean,,,75.2,-117.6,-8.23,48410,32.3,8.01,259.6,1.14,-0.34
1/6/25,02:45:11AM,MiniOcean,,,75.2,-157.2,-11.01,48401,32.29,8.01,258.8,0.8,-1.6
1/6/25,03:00:11AM,MiniOcean,,,75.1,-117.9,-8.26,48403,32.3,8.01,259.3,0.94,-0.27
1/6/25,03:15:11AM,MiniOcean,,,75.1,-128.4,-8.99,48391,32.29,8.01,260,1.08,-0.45
1/6/25,03:30:11AM,MiniOcean,,,75.1,-141.7,-9.92,48405,32.3,8.01,260.6,0.85,-1.25
1/6/25,03:45:11AM,MiniOcean,,,75.1,-144.2,-10.09,48382,32.29,8.01,260.9,0.87,-2.04
1/6/25,04:00:11AM,MiniOcean,,,75.1,-155.4,-10.89,48382,32.29,8,261.3,0.74,-1.99
1/6/25,04:15:11AM,MiniOcean,,,75.1,-128.5,-9,48382,32.29,8,261.6,0.93,-2.01
1/6/25,04:30:11AM,MiniOcean,,,75.2,-77.3,-5.41,48385,32.28,8.01,244.4,0.83,-1.77
1/6/25,04:45:11AM,MiniOcean,,,75.2,-38.2,-2.67,48427,32.28,8.01,244.2,0.84,-1.98
1/6/25,05:00:11AM,MiniOcean,,,75.3,-1.7,-0.12,48446,32.29,8.01,245.7,0.78,-2.23
1/6/25,05:15:11AM,MiniOcean,,,75.1,35.4,2.48,48374,32.3,8.01,248,0.79,-1.78
1/6/25,05:30:11AM,MiniOcean,,,74.9,62.9,4.42,48285,32.3,8.02,251,0.82,-1.81
1/6/25,05:45:11AM,MiniOcean,,,74.8,93.9,6.59,48219,32.31,8.02,253.3,0.97,-1.8
1/6/25,06:00:11AM,MiniOcean,,,74.7,114.4,8.04,48165,32.31,8.02,255,1,-1.61
1/6/25,06:15:10AM,MiniOcean,,,74.6,136.6,9.61,48122,32.31,8.02,255.9,1.07,-1.54
1/6/25,06:30:10AM,MiniOcean,,,74.5,150.3,10.58,48098,32.31,8.02,257.6,1.02,-1.9
1/6/25,06:45:10AM,MiniOcean,,,74.5,154.7,10.9,48076,32.31,8.03,259.7,0.89,-1.44
1/6/25,07:00:10AM,MiniOcean,,,74.5,166.9,11.76,48057,32.31,8.03,259.9,0.98,-1.63
1/6/25,07:15:10AM,MiniOcean,,,74.4,178.1,12.55,48039,32.32,8.03,259.9,0.94,-1.81
1/6/25,07:30:10AM,MiniOcean,,,74.4,179.5,12.65,48027,32.31,8.03,260.9,0.89,-1.79
1/6/25,07:45:10AM,MiniOcean,,,74.4,189.2,13.34,48017,32.32,8.03,261,0.98,-1.37
1/6/25,08:00:10AM,MiniOcean,,,74.4,195.1,13.76,48005,32.32,8.03,260.2,1.08,-1.67
1/6/25,08:15:10AM,MiniOcean,,,74.4,245.1,17.29,48004,32.31,8.03,260.3,1.21,-1.47
1/6/25,08:30:10AM,MiniOcean,,,74.4,336.2,23.7,48037,32.32,8.04,260.6,1.01,-1.6
1/6/25,08:45:10AM,MiniOcean,,,74.5,455.8,32.1,48081,32.32,8.06,261.4,1.01,-1.6
1/6/25,09:00:10AM,MiniOcean,,,74.6,570.2,40.12,48141,32.32,8.07,259.5,1.03,-1.62
1/6/25,09:15:10AM,MiniOcean,,,74.8,696.8,48.95,48221,32.31,8.09,259.8,0.97,-1.83
1/6/25,09:30:10AM,MiniOcean,,,75,828.1,58.07,48314,32.31,8.11,260.8,1.14,-1.73
1/6/25,09:45:10AM,MiniOcean,,,75.1,939.6,65.79,48407,32.31,8.12,261.6,1.06,-1.45
1/6/25,10:00:10AM,MiniOcean,,,75.3,1046.2,73.12,48508,32.31,8.14,261.8,1.14,-1.85
1/6/25,10:15:10AM,MiniOcean,,,75.6,1141.1,79.56,48633,32.3,8.16,261,1.26,-1.45
1/6/25,10:30:10AM,MiniOcean,,,75.7,1205.1,83.91,48719,32.31,8.17,260.8,1.6,-0.41
1/6/25,10:45:10AM,MiniOcean,,,75.8,1267.1,88.12,48780,32.31,8.18,260.8,1.95,0.8
1/6/25,11:00:09AM,MiniOcean,,,75.9,1320.1,91.74,48824,32.31,8.19,261.3,1.81,-0.44
1/6/25,11:15:09AM,MiniOcean,,,75.9,1318.7,91.62,48826,32.3,8.19,262.1,1.79,-0.44
1/6/25,11:30:09AM,MiniOcean,,,75.9,1277.2,88.75,48817,32.3,8.19,261.8,1.8,-0.29
1/6/25,11:45:09AM,MiniOcean,,,75.9,1247.4,86.68,48814,32.3,8.19,261.3,1.5,0.04
1/6/25,12:00:09PM,MiniOcean,,,76,1246.4,86.58,48834,32.29,8.19,261.6,1.79,1.29
